Longitude,Latitude,id,@id,bus,highway,name,public_transport,wheelchair,amenity,parking,opening_hours,wheelchair:description,internet_access,tourism,atm,website,cuisine,phone,old_name,service,charge,name:de,name:ru,name:zh,contact:phone,takeaway,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,survey:date,email,fax,name:en,light_rail,ref_name,healthcare,diet:vegan
11.6280946,48.0925185,node/4695591431,node/4695591431,yes,bus_stop,Weidener Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4722734,48.0901588,node/5385343523,node/5385343523,yes,bus_stop,Starnberger Weg,platform,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4605289,48.1466215,node/1214219352,node/1214219352,yes,bus_stop,Rathaus Pasing,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6033412,48.1084549,node/4635028610,node/4635028610,yes,bus_stop,Balanstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6334039,48.1331262,node/4635930962,node/4635930962,yes,bus_stop,Berg am Laim Bahnhof Süd,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4854557,48.0867507,node/1700610540,node/1700610540,yes,bus_stop,Neurieder Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.549195,48.1691983,node/1351686613,node/1351686613,yes,bus_stop,Olympiaberg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6142384,48.1155642,node/73679500,node/73679500,yes,bus_stop,Ramersdorf,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6136949,48.1156478,node/674310133,node/674310133,yes,bus_stop,Ramersdorf,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.431081,48.1492435,node/249245171,node/249245171,yes,bus_stop,Sipplinger Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4309295,48.1492441,node/3832001158,node/3832001158,yes,bus_stop,Sipplinger Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6635314,48.1253311,node/861734992,node/861734992,yes,bus_stop,Trudering Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6630911,48.125488,node/884700511,node/884700511,yes,bus_stop,Trudering Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6634922,48.125631,node/898182105,node/898182105,yes,bus_stop,Trudering Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6640309,48.1251208,node/898182118,node/898182118,yes,bus_stop,Trudering Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4903374,48.1184071,node/16526063,node/16526063,yes,bus_stop,Haderner Stern,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4702367,48.1280553,node/783915214,node/783915214,yes,bus_stop,Flemischweg,platform,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5029338,48.1313493,node/702458183,node/702458183,yes,bus_stop,Aindorferstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6218299,48.1267349,node/1289817030,node/1289817030,yes,bus_stop,Altöttinger Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6217085,48.126234,node/3404415061,node/3404415061,yes,bus_stop,Altöttinger Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6155671,48.1301527,node/1015618415,node/1015618415,yes,bus_stop,Ampfingstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6153016,48.1303231,node/1239887205,node/1239887205,yes,bus_stop,Ampfingstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6203712,48.1531498,node/2563215869,node/2563215869,yes,bus_stop,Arabellapark,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arabellapark, München",,
11.6208833,48.1533844,node/3934184870,node/3934184870,yes,bus_stop,Arabellapark,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arabellapark, München",,
11.6205884,48.1535974,node/1875854205,node/1875854205,yes,bus_stop,Arabellapark Nord,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arabellapark Nord, München",,
11.6228348,48.1538288,node/329222145,node/329222145,yes,bus_stop,Arabellapark/Klinikum Bogenhausen,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arabellapark/Klinikum Bogenhausen, München",,
11.6130121,48.1215374,node/897820493,node/897820493,yes,bus_stop,Aschheimer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6126872,48.1203266,node/897820520,node/897820520,yes,bus_stop,Aschheimer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5659773,48.1530994,node/244213415,node/244213415,yes,bus_stop,Augustenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5657829,48.1531543,node/3811912957,node/3811912957,yes,bus_stop,Augustenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5629934,48.0899768,node/457091417,node/457091417,yes,bus_stop,Autharistraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5784897,48.1299296,node/1245410928,node/1245410928,yes,bus_stop,Baaderstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5783177,48.1300622,node/1245412024,node/1245412024,yes,bus_stop,Baaderstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6662873,48.1232166,node/128581279,node/128581279,yes,bus_stop,Bajuwarenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6663282,48.1232726,node/457100941,node/457100941,yes,bus_stop,Bajuwarenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6673229,48.1236283,node/457100943,node/457100943,yes,bus_stop,Bajuwarenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.667476,48.1235339,node/457100944,node/457100944,yes,bus_stop,Bajuwarenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5669609,48.1236734,node/2794931507,node/2794931507,yes,bus_stop,Baldeplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6319703,48.1309735,node/2398182371,node/2398182371,yes,bus_stop,Baumkirchner Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.631914,48.130847,node/4031821713,node/4031821713,yes,bus_stop,Baumkirchner Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6310709,48.1280909,node/898182075,node/898182075,yes,bus_stop,Baumkirchner Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6312477,48.1281995,node/898182279,node/898182279,yes,bus_stop,Baumkirchner Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5739845,48.1331182,node/1725815556,node/1725815556,yes,bus_stop,Blumenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5740021,48.1332078,node/1725815561,node/1725815561,yes,bus_stop,Blumenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6154096,48.1427675,node/1302672355,node/1302672355,yes,bus_stop,Böhmerwaldplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6154489,48.1430172,node/1302672398,node/1302672398,yes,bus_stop,Böhmerwaldplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5624293,48.2121396,node/370895033,node/370895033,yes,bus_stop,Dülferstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5622669,48.2129699,node/2744604943,node/2744604943,yes,bus_stop,Dülferstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6140165,48.1368093,node/708952236,node/708952236,yes,bus_stop,Einsteinstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6143417,48.1368364,node/1769891414,node/1769891414,yes,bus_stop,Einsteinstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6148491,48.1363699,node/3172795861,node/3172795861,yes,bus_stop,Einsteinstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6148983,48.1372633,node/3172795862,node/3172795862,yes,bus_stop,Einsteinstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6261168,48.1513597,node/298552085,node/298552085,yes,bus_stop,Elektrastraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5432127,48.2135624,node/2711021523,node/2711021523,yes,bus_stop,Feldmoching Bahnhof Ost,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6200039,48.1912297,node/1132181193,node/1132181193,yes,bus_stop,Floriansmühlstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5912287,48.1011906,node/456354510,node/456354510,yes,bus_stop,Frasdorfer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6403923,48.0980228,node/637704138,node/637704138,yes,bus_stop,Friedhof Perlach,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6406019,48.0979705,node/3732843132,node/3732843132,yes,bus_stop,Friedhof Perlach,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6367888,48.1729594,node/1875979347,node/1875979347,yes,bus_stop,Fritz-Meyer-Weg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6365701,48.1728255,node/1875979349,node/1875979349,yes,bus_stop,Fritz-Meyer-Weg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5754426,48.1321226,node/1245410933,node/1245410933,yes,bus_stop,Gärtnerplatztheater,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5751512,48.1323329,node/1245411412,node/1245411412,yes,bus_stop,Gärtnerplatztheater,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6383404,48.1102094,node/885642813,node/885642813,yes,bus_stop,Georg-Brauchle-Haus,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6373239,48.1102092,node/885642829,node/885642829,yes,bus_stop,Georg-Brauchle-Haus,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6192263,48.1246254,node/264011690,node/264011690,yes,bus_stop,Grafinger Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6097565,48.1353319,node/1366432993,node/1366432993,yes,bus_stop,Grillparzerstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6093349,48.1318839,node/3186213180,node/3186213180,yes,bus_stop,Haidenauplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6604789,48.1191991,node/1874518165,node/1874518165,yes,bus_stop,Halligenplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6605654,48.1192442,node/1874518172,node/1874518172,yes,bus_stop,Halligenplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5446744,48.1272868,node/1877959863,node/1877959863,yes,bus_stop,Hans-Fischer-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5447504,48.1275366,node/3995488524,node/3995488524,yes,bus_stop,Hans-Fischer-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5168008,48.1350164,node/705149470,node/705149470,yes,bus_stop,Hans-Thonauer-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5167017,48.1349213,node/2670828762,node/2670828762,yes,bus_stop,Hans-Thonauer-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5524631,48.2081021,node/2711021526,node/2711021526,yes,bus_stop,Hasenbergl Süd,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5517287,48.2083598,node/2711021527,node/2711021527,yes,bus_stop,Hasenbergl Süd,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5514255,48.2083701,node/2711021528,node/2711021528,yes,bus_stop,Hasenbergl Süd,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5523678,48.2078469,node/2744604947,node/2744604947,yes,bus_stop,Hasenbergl Süd,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6401155,48.1172342,node/886125623,node/886125623,yes,bus_stop,Heinrich-Wieland-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6395357,48.1171514,node/886125943,node/886125943,yes,bus_stop,Heinrich-Wieland-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6579683,48.1302818,node/899523826,node/899523826,yes,bus_stop,Heltauer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.658103,48.1304418,node/4667427646,node/4667427646,yes,bus_stop,Heltauer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.609924,48.1509948,node/296231147,node/296231147,yes,bus_stop,Herkomerplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5408941,48.1249999,node/1851814544,node/1851814544,yes,bus_stop,Herzog-Ernst-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5405081,48.125722,node/1851814572,node/1851814572,yes,bus_stop,Herzog-Ernst-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5404262,48.1259184,node/1851814577,node/1851814577,yes,bus_stop,Herzog-Ernst-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6365516,48.1024596,node/457091435,node/457091435,yes,bus_stop,Holzwiesenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6366214,48.1036452,node/861643011,node/861643011,yes,bus_stop,Holzwiesenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6374515,48.1033504,node/4158123730,node/4158123730,yes,bus_stop,Holzwiesenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6614202,48.090745,node/419241634,node/419241634,yes,bus_stop,Im Gefilde,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Gefilde, München",,
11.6613191,48.0907825,node/4670670011,node/4670670011,yes,bus_stop,Im Gefilde,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Gefilde, München",,
11.5832193,48.1340273,node/2794931533,node/2794931533,yes,bus_stop,Isartor,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5719505,48.1137356,node/1184924179,node/1184924179,yes,bus_stop,Jakob-Gelb-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6398615,48.1043529,node/457091438,node/457091438,yes,bus_stop,Jakob-Kaiser-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6408749,48.1043535,node/457091439,node/457091439,yes,bus_stop,Jakob-Kaiser-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5331043,48.1127573,node/1851814601,node/1851814601,yes,bus_stop,Johann-Clanze-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5337837,48.1130939,node/1851814605,node/1851814605,yes,bus_stop,Johann-Clanze-Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6462387,48.1683882,node/250151133,node/250151133,yes,bus_stop,Johanneskirchen Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6475161,48.1693477,node/2874505401,node/2874505401,yes,bus_stop,Johanneskirchen Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6429444,48.1678664,node/1879425348,node/1879425348,yes,bus_stop,Johanneskirchner Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6435144,48.168456,node/1879425350,node/1879425350,yes,bus_stop,Johanneskirchner Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6350266,48.1271742,node/898182144,node/898182144,yes,bus_stop,Josephsburg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6486331,48.0985527,node/637704168,node/637704168,yes,bus_stop,Kafkastraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6488548,48.0984611,node/637704170,node/637704170,yes,bus_stop,Kafkastraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6090418,48.1182216,node/897820465,node/897820465,yes,bus_stop,Karl-Preis-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6104426,48.1187746,node/897820479,node/897820479,yes,bus_stop,Karl-Preis-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6395243,48.1381552,node/2387571141,node/2387571141,yes,bus_stop,Kastenbauerstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6398628,48.1387055,node/3183072565,node/3183072565,yes,bus_stop,Kastenbauerstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5243488,48.0952228,node/1851814627,node/1851814627,yes,bus_stop,Kistlerhofstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5234645,48.095458,node/1851814632,node/1851814632,yes,bus_stop,Kistlerhofstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5232427,48.0948363,node/1851814634,node/1851814634,yes,bus_stop,Kistlerhofstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6612424,48.0840613,node/419241637,node/419241637,yes,bus_stop,Klara-Ziegler-Bogen,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klara-Ziegler-Bogen, München",,
11.5740513,48.1604259,node/1680006248,node/1680006248,yes,bus_stop,Kurfürstenplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5738596,48.1604777,node/3239382663,node/3239382663,yes,bus_stop,Kurfürstenplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5030585,48.1435004,node/702454736,node/702454736,yes,bus_stop,Laim Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5034489,48.1430941,node/702454737,node/702454737,yes,bus_stop,Laim Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4996781,48.1352052,node/249245150,node/249245150,yes,bus_stop,Laimer Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5030367,48.1349578,node/616681959,node/616681959,yes,bus_stop,Laimer Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5028867,48.1358594,node/702458181,node/702458181,yes,bus_stop,Laimer Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6076008,48.0886679,node/1283260074,node/1283260074,yes,bus_stop,Landrichterstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6073667,48.0886186,node/3954382757,node/3954382757,yes,bus_stop,Landrichterstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5477281,48.15964,node/3348494994,node/3348494994,yes,bus_stop,Leonrodplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5470302,48.1592648,node/3348495093,node/3348495093,yes,bus_stop,Leonrodplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5177383,48.1132162,node/1842043036,node/1842043036,yes,bus_stop,Luise-Kiesselbach-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5174111,48.1134282,node/1842043037,node/1842043037,yes,bus_stop,Luise-Kiesselbach-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5168077,48.1137494,node/3873845124,node/3873845124,yes,bus_stop,Luise-Kiesselbach-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5170562,48.1138979,node/3874819559,node/3874819559,yes,bus_stop,Luise-Kiesselbach-Platz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5803323,48.097674,node/457091402,node/457091402,yes,bus_stop,Mangfallplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5813187,48.0979804,node/457091403,node/457091403,yes,bus_stop,Mangfallplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5407634,48.1201148,node/1851814653,node/1851814653,yes,bus_stop,Margaretenplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5815435,48.124727,node/1159673929,node/1159673929,yes,bus_stop,Mariahilfplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5806869,48.1241724,node/1725815540,node/1725815540,yes,bus_stop,Mariahilfplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6739853,48.1114024,node/270587019,node/270587019,yes,bus_stop,Markgrafenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6733878,48.1109813,node/886125874,node/886125874,yes,bus_stop,Markgrafenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6734713,48.1110358,node/898182131,node/898182131,yes,bus_stop,Markgrafenstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.467059,48.1572994,node/437382492,node/437382492,yes,bus_stop,Marsopstraße,stop_position,yes,,,,,,,,https://www.mvv-muenchen.de/,,,,,,,,,,,,,,,,,,,,,,,
11.4670609,48.1572567,node/4334416187,node/4334416187,yes,bus_stop,Marsopstraße,stop_position,yes,,,,,,,,https://www.mvv-muenchen.de/,,,,,,,,,,,,,,,,,,,,,,,
11.6314626,48.11869,node/410968444,node/410968444,yes,bus_stop,Michaelibad,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6136245,48.1266816,node/1302672346,node/1302672346,yes,bus_stop,Mühldorfstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5878202,48.1432116,node/735102762,node/735102762,yes,bus_stop,Nationalmuseum/Haus der Kunst,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6366105,48.1076292,node/861643020,node/861643020,yes,bus_stop,Nawiaskystraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6364528,48.1065185,node/861643031,node/861643031,yes,bus_stop,Nawiaskystraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4093629,48.1527052,node/28380585,node/28380585,yes,bus_stop,Neuaubing West,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4104638,48.1526629,node/249245177,node/249245177,yes,bus_stop,Neuaubing West,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6281061,48.1312525,node/1289816999,node/1289816999,yes,bus_stop,Neumarkter Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6279869,48.1312753,node/1289817011,node/1289817011,yes,bus_stop,Neumarkter Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6472134,48.1008919,node/550072769,node/550072769,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6475478,48.1010691,node/637704180,node/637704180,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6481057,48.100736,node/861734952,node/861734952,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6479609,48.1009943,node/884456565,node/884456565,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6467184,48.1009784,node/884456572,node/884456572,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6476985,48.1008072,node/4158123731,node/4158123731,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6484166,48.1009118,node/4158123732,node/4158123732,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6470308,48.1011627,node/4158123733,node/4158123733,yes,bus_stop,Neuperlach Zentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.562846,48.1609325,node/2739597134,node/2739597134,yes,bus_stop,Nordbad,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5644002,48.160902,node/3348494795,node/3348494795,yes,bus_stop,Nordbad,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5624554,48.161016,node/3348494796,node/3348494796,yes,bus_stop,Nordbad,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5778705,48.1430953,node/735102749,node/735102749,yes,bus_stop,Odeonsplatz,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5305724,48.1821055,node/371228906,node/371228906,yes,bus_stop,Olympia-Einkaufszentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5289647,48.1820517,node/371228908,node/371228908,yes,bus_stop,Olympia-Einkaufszentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6322487,48.1107942,node/885642835,node/885642835,yes,bus_stop,Ostpark Eislaufzentrum,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6779083,48.1143812,node/861734946,node/861734946,yes,bus_stop,Ottilienstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6774336,48.1140589,node/861734973,node/861734973,yes,bus_stop,Ottilienstraße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4596812,48.1489532,node/1830276503,node/1830276503,yes,bus_stop,Pasing Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4596476,48.149195,node/1830276517,node/1830276517,yes,bus_stop,Pasing Bahnhof,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
