_id,ADDRESS.ID,ADDRESS.Organisation,ADDRESS.Organisationsbereich,ADDRESS.Bezeichnung,ADDRESS.Strasse,ADDRESS.Hausnummer,ADDRESS.Postleitzahl,ADDRESS.Ort,ADDRESS.c/o (Postanschrift),ADDRESS.Strasse (Postanschrift),ADDRESS.Hausnummer (Postanschrift),ADDRESS.Postfach (Postanschrift),ADDRESS.Postleitzahl (Postanschrift),ADDRESS.Ort (Postanschrift),ADDRESS.Lat,ADDRESS.Lon,SERVICE.ID,ADDRESS.Telefon,ADDRESS.Fax,ADDRESS.Mobilnummer,ADDRESS.E-Mail,ADDRESS.Homepage,ADDRESS.Offnungszeiten (Text),ADDRESS.Erreichbarkeit,ADDRESS.Kfz-Parkplatze fur Behinderte,ADDRESS.Hilfen fur Gehbehinderte,ADDRESS.Hilfen fur Sehbehinderte,ADDRESS.Hilfen fur gehorlose und schwerhorige Menschen,ADDRESS.Barrierefreiheit (Anmerkung),SERVICE.Bezeichnung,SERVICE.Anzeigename,SERVICE.Beschreibung,SERVICE.Kurzbeschreibung,Schlagworte,Dokumente & Links,Angebot
309,1064983,,,"Behindertenparkplatz ""Riesenfeldstraße 18""",,,,,,,,,,,48.17881939210902,11.564233318557074,1064984,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Siloah - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
310,1064985,,,"Behindertenparkplatz ""Riesenfeldstraße 75""",,,,,,,,,,,48.18562952776988,11.56244080498455,1064986,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Bürgerbüro - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr</p>
",,,,
311,1064987,,,"Behindertenparkplatz ""Rindermarkt 15""",,,,,,,,,,,48.136233153509956,11.57432746061104,1064988,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Fußgängerzone, Tourismusamt - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
312,1064991,,,"Behindertenparkplatz ""Romanstraße 93""",,,,,,,,,,,48.15561706142159,11.5095911982658,1064992,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Krankenhaus Barmherzige Brüder (Nordseite) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
313,1064993,,,"Behindertenparkplatz ""Rosenkavalierplatz 4""",,,,,,,,,,,48.15220154804511,11.619461077313694,1064994,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Stiftung Pfennigparade - Anzahl: 3 - zeitliche Einschränkung: keine</p>
",,,,
314,1064997,,,"Behindertenparkplatz ""Rosental 7""",,,,,,,,,,,48.135344548372686,11.574798318726149,1064998,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
315,1064999,,,"Behindertenparkplatz ""Rottmannstraße 20""",,,,,,,,,,,48.14880517854667,11.559790184131876,1065000,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sanitätshaus - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 7.30-18.00 Uhr Sa 7.30-14.00 Uhr,,,,
316,1065001,,,"Behindertenparkplatz ""Rümannstraße 60""",,,,,,,,,,,48.17596308599401,11.578476720599816,1065002,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
317,1065003,,,"Behindertenparkplatz ""Rumfordstraße 20""",,,,,,,,,,,48.133493532746414,11.577681948897384,1065004,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,BRK-Reisedienst - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-17.00 Uhr bis 2 Stunden,,,,
318,1065005,,,"Behindertenparkplatz ""Salvatorplatz 2""",,,,,,,,,,,48.14208709201882,11.57534067608934,1065006,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Kirche, Staatsministerien - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
319,1065007,,,"Behindertenparkplatz ""Sandstraße bei 9""",,,,,,,,,,,48.14771800884488,11.555378134406444,1065008,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Ärzteversorgung Niedersachsen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr bis 2 Stunden</p>
",,,,
320,1065009,,,"Behindertenparkplatz ""Schellingstraße 31""",,,,,,,,,,,48.15041919827745,11.575272037493873,1065010,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sozialverband VdK Bayern - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 7.00-18.00 Uhr,,,,
321,1065011,,,"Behindertenparkplatz ""Schellingstraße 155""",,,,,,,,,,,48.15528318353826,11.558169012663948,1065012,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Landesamt für Versorgung -Behinderten-beratung - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-17.00 Uhr,,,,
322,1065015,,,"Behindertenparkplatz ""Schinkelstraße 52""",,,,,,,,,,,48.17374825186426,11.592780691740748,1065016,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
behindertengerechte Wohnungen - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
323,1065019,,,"Behindertenparkplatz ""Schleißheimer Straße 142""",,,,,,,,,,,48.160141275735114,11.563322669563805,1065020,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Nordbad - Anzahl: 2 - zeitliche Einschränkung: 7.00-22.00 Uhr</p>
",,,,
324,1065025,,,"Behindertenparkplatz ""Schlüterstraße 1""",,,,,,,,,,,48.17442088947346,11.589723205460986,1065026,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Behindertengerechte Wohnungen - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
325,1065027,,,"Behindertenparkplatz ""Schrammerstraße ggü. 3""",,,,,,,,,,,48.13905617500619,11.576521170442872,1065028,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
allgemeiner Bedarf - Anzahl: 6 - zeitliche Einschränkung: keine</p>
",,,,
326,1065029,,,"Behindertenparkplatz ""Seeaustraße 2""",,,,,,,,,,,48.14445698991957,11.591533920882421,1065030,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Prähistorische Sammlung - Anzahl: 2 - zeitliche Einschränkung: 8.00-20.00 Uhr,,,,
327,1065031,,,"Behindertenparkplatz ""Seerieder Straße 12""",,,,,,,,,,,48.13467806260618,11.602198381699388,1065032,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Verbund behinderter Arbeitgeberinnen - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
328,1065033,,,"Behindertenparkplatz ""Seitzstraße 10""",,,,,,,,,,,48.141096507321784,11.584842055150279,1065034,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädiefirma - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 08.00 bis 17.00 Uhr,,,,
329,1065037,,,"Behindertenparkplatz ""Siegenburger Straße ggü. 15""",,,,,,,,,,,48.12785344902975,11.530919014981528,1065038,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kleingartenanlage - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
330,1065039,,,"Behindertenparkplatz ""Siegenburger Straße ggü. 58""",,,,,,,,,,,48.12801322670866,11.521668549357168,1065040,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kleingartenanlage - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
331,1065041,,,"Behindertenparkplatz ""Siegfriedstraße 22""",,,,,,,,,,,48.164340344233025,11.58373394860399,1065042,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Gymnasium - Anzahl: 2 - zeitliche Einschränkung: Mo-Do werktags 17.00-22.00 Uhr,,,,
332,1065043,,,"Behindertenparkplatz ""Sollner Straße 85""",,,,,,,,,,,48.073852796577015,11.5266521866857,1065044,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 17.00-22.00 Uhr bis 2 Stunden,,,,
333,1065045,,,"Behindertenparkplatz ""Sonnenstraße 9""",,,,,,,,,,,48.13791570496419,11.56572776541928,1065046,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Sonnenstraße 9""","Behindertenparkplatz ""Sonnenstraße 9""",Medizinisches Kaufhaus - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
334,1065047,,,"Behindertenparkplatz ""Sophienstraße 1""",,,,,,,,,,,48.141194533613636,11.5663049263157,1065048,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Barmer - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-17.00 Uhr bis 2 Stunden,,,,
335,1065049,,,"Behindertenparkplatz ""Soxhletstraße ggü. 6""",,,,,,,,,,,48.1711571211558,11.593755758187314,1065050,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Ungererbad (Privatgrund) - Anzahl: 5 - zeitliche Einschränkung: keine,,,,
336,1065051,,,"Behindertenparkplatz ""St.-Anna-Straße 27""",,,,,,,,,,,48.14058559298672,11.586566083774027,1065052,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf (gegenüber) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
337,1065053,,,"Behindertenparkplatz ""Tegernseer Landstraße 10""",,,,,,,,,,,48.11937364833718,11.583787880603529,1065054,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen, Geschäfte - Anzahl: 1 - zeitliche Einschränkung: 8.00-18.00 Uhr</p>
",,,,
338,1065055,,,"Behindertenparkplatz ""St.-Bonifatius-Straße ggü. 20""",,,,,,,,,,,48.11835129632248,11.585837643988052,1065056,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Ostfriedhof (gegenüber Zugspitzstraße) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
339,1065059,,,"Behindertenparkplatz ""Stephensonplatz 1""",,,,,,,,,,,48.093601054367426,11.630666181051788,1065060,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,S-Bahnhof Perlach (P+R-Anlage) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
340,1065061,,,"Behindertenparkplatz ""Stiftsbogen 89""",,,,,,,,,,,48.12023031109704,11.48539495140267,1065062,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,VdK Außenstelle - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
341,1065063,,,"Behindertenparkplatz ""St.-Jakobs-Platz 12""",,,,,,,,,,,48.133858715787156,11.573064007224547,1065064,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Stadtmuseum, DMSG - Anzahl: 3 - zeitliche Einschränkung: keine</p>
",,,,
342,1065065,,,"Behindertenparkplatz ""St.-Martin-Straße 2""",,,,,,,,,,,48.11597722446917,11.58092101608654,1065066,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Bibliothek - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
343,1065067,,,"Behindertenparkplatz ""St.-Martin-Straße ggü. 64""",,,,,,,,,,,48.11844743322467,11.595164745603537,1065068,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Ostfriedhof, S-Bahnhof St.-Martin-Straße - Anzahl: 2 - zeitliche Einschränkung: keine",,,,
344,1065069,,,"Behindertenparkplatz ""Stockacher Straße 5""",,,,,,,,,,,48.14970062853055,11.44268648562867,1065070,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
345,1065071,,,"Behindertenparkplatz ""Streitfeldstraße 23""",,,,,,,,,,,48.13148597148391,11.61966092580469,1065072,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sozialreferat - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
346,1065073,,,"Behindertenparkplatz ""Milbertshofener Platz 1""",,,,,,,,,,,48.184835551060594,11.564135328045486,1065074,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Kirche - Anzahl: 1 - zeitliche Einschränkung: Sa 17.00-19.00 Uhr So u. Feiertag 9.00-12.00 Uhr</p>
",,,,
347,1065079,,,"Behindertenparkplatz ""Tegernseer Landstraße 210""",,,,,,,,,,,48.10167437141395,11.583729163574882,1065080,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Polizeipräsidium - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.00-18.00 Uhr,,,,
348,1065081,,,"Behindertenparkplatz ""Tegernseer Landstraße 224""",,,,,,,,,,,48.100261025902384,11.584593128575953,1065082,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Staatliches Hochbauamt München II - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
349,1065083,,,"Behindertenparkplatz ""Tegernseer Platz 7""",,,,,,,,,,,48.11534865100054,11.579952426448074,1065084,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Postamt - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-20.00 Uhr Sa werktags 8.00-14.00 Uhr,,,,
350,1065085,,,"Behindertenparkplatz ""Tengstraße 22""",,,,,,,,,,,48.1576894587289,11.568988795900434,1065086,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-19.00 Uhr Sa 9.00-14.00 Uhr</p>
",,,,
351,1065087,,,"Behindertenparkplatz ""Terofalstraße 66""",,,,,,,,,,,48.12570089492976,11.47501712955876,1065088,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Kirche, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
352,1065091,,,"Behindertenparkplatz ""Theresienstraße bei 72""",,,,,,,,,,,48.14907485043887,11.57167472756563,1065092,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Pinakotheken - Anzahl: 3 - zeitliche Einschränkung: 9.00-20.00 Uhr</p>
",,,,
353,1065093,,,"Behindertenparkplatz ""Thierschstraße 2""",,,,,,,,,,,48.13405944499272,11.583669385723514,1065094,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Postamt - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
354,1065095,,,"Behindertenparkplatz ""Fritz-Schäffer-Straße bei 26""""",,,,,,,,,,,48.103464626903595,11.648628309618827,1065096,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Deutsche Rentenversicherung - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr</p>
",,,,
355,1065097,,,"Behindertenparkplatz ""Thomas-Dehler-Straße 9""",,,,,,,,,,,48.10178545106345,11.646538452394694,1065098,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Deutsche Rentenversicherung - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
356,1065099,,,"Behindertenparkplatz ""Thomas-Dehler-Straße ggü. 12""",,,,,,,,,,,48.10082212213311,11.646202669824989,1065100,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kulturhaus (gegenüber auf der Ostseite) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
357,1065101,,,"Behindertenparkplatz ""Thomas-Dehler-Straße 10""",,,,,,,,,,,48.10115883230634,11.64602581833255,1065102,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Einkaufszentrum (PEP) - Anzahl: 6 - zeitliche Einschränkung: keine,,,,
358,1065103,,,"Behindertenparkplatz ""Thomas-Dehler-Straße 16""",,,,,,,,,,,48.09969111528971,11.645445125012404,1065104,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sozialamt - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
359,1065105,,,"Behindertenparkplatz ""Torquato-Tasso-Straße 40""",,,,,,,,,,,48.180816492584185,11.581355066002576,1065106,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kirche - Anzahl: 2 - zeitliche Einschränkung: Sa 17.00-20.00 Uhr So u. Feiertag 9.00-12.00 Uhr,,,,
360,1065107,,,"Behindertenparkplatz ""Trappentreustraße 20""",,,,,,,,,,,48.13720279245696,11.534414652752885,1065108,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Orthopädiegeschäft - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.00-17.00 Uhr</p>
",,,,
361,1065111,,,"Behindertenparkplatz ""Truderinger Straße 261""",,,,,,,,,,,48.12581018311026,11.662634547817948,1065112,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-/S-Bahnhof Trudering (Parkplatz) - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
362,1065113,,,"Behindertenparkplatz ""Truderinger Straße 301""",,,,,,,,,,,48.12201832695208,11.669999909120707,1065114,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Geschäftszentrum Trudering - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-20.00 Uhr Sa 8.00-14.00 Uhr,,,,
363,1065115,,,"Behindertenparkplatz ""Tulbeckstraße 31""",,,,,,,,,,,48.13689646204545,11.538743773555776,1065116,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
364,1065117,,,"Behindertenparkplatz ""Tumblingerstraße 21""",,,,,,,,,,,48.12558416316197,11.557422677241181,1065118,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arbeitsamt - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 7.00-18.00 Uhr,,,,
365,1065119,,,"Behindertenparkplatz ""Ungererstraße 130""",,,,,,,,,,,48.174682618797576,11.598918008910385,1065120,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Nordfriedhof - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
366,1065121,,,"Behindertenparkplatz ""Ungererstraße 215""",,,,,,,,,,,48.18314381708817,11.607613449047264,1065122,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof Studentenstadt - Anzahl: 6 - zeitliche Einschränkung: keine</p>
",,,,
367,1065123,,,"Behindertenparkplatz ""Unsöldstraße 2""",,,,,,,,,,,48.14253279834204,11.585354547423302,1065124,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Versicherung - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-16.00 Uhr,,,,
368,1065125,,,"Behindertenparkplatz ""Valleystraße 37""",,,,,,,,,,,48.1169840751237,11.544139620097837,1065126,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Südbad - Anzahl: 1 - zeitliche Einschränkung: 8.00-21.00 Uhr,,,,
369,1065127,,,"Behindertenparkplatz ""Wackersberger Straße 62""",,,,,,,,,,,48.115980325801814,11.542758437801563,1065128,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Blindenheim - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
370,1065129,,,"Behindertenparkplatz ""Waldfriedhofstraße 90""",,,,,,,,,,,48.112289265990334,11.50385910348204,1065130,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Arztpraxen, Geschäfte (Nordseite, östlich der Schongauer Straße) - Anzahl: 1 - zeitliche Einschränkung: Mo-Sa werktags 9.00-20.00 Uhr",,,,
371,1065131,,,"Behindertenparkplatz ""Waltherstraße 32a""",,,,,,,,,,,48.12904506776984,11.559361039675581,1065132,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Arztpraxen, Apotheke - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr Sa werktags 9.00-14.00 Uhr",,,,
372,1065133,,,"Behindertenparkplatz ""Weißenburger Straße 12""",,,,,,,,,,,48.12849416431425,11.596758406982808,1065134,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: werktags 8.00-19.00 Uhr</p>
",,,,
373,1065135,,,"Behindertenparkplatz ""Werinherstraße 2""",,,,,,,,,,,48.11549010202874,11.580515347557508,1065136,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Postamt - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
374,1065137,,,"Behindertenparkplatz ""Werinherstraße 33""",,,,,,,,,,,48.115432935136894,11.587089933457214,1065138,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Volkshochschule - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
375,1065141,,,"Behindertenparkplatz ""Westendstraße 91""",,,,,,,,,,,48.13808865558714,11.540009547353385,1065142,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
376,1065143,,,"Behindertenparkplatz ""Westendstraße 93""",,,,,,,,,,,48.13805599808445,11.539714242585987,1065144,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
377,1065145,,,"Behindertenparkplatz ""Westendstraße 230""",,,,,,,,,,,48.13094832227811,11.518134965620948,1065146,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Kleingartenanlage - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
378,1065147,,,"Behindertenparkplatz ""Westenriederstraße 51""",,,,,,,,,,,48.13505299076488,11.581128793782517,1065148,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
379,1065149,,,"Behindertenparkplatz ""Wettersteinplatz""",,,,,,,,,,,48.1086493392435,11.575266675608967,1065150,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Wettersteinplatz""","Behindertenparkplatz ""Wettersteinplatz""","<p>
U-Bahnhof Wettersteinplatz - Anzahl: 4 - zeitliche Einschränkung: keine</p>",,,,
380,1065151,,,"Behindertenparkplatz ""Winthirstraße 24""",,,,,,,,,,,48.15627790481742,11.527830995792769,1065152,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Blindeninstitut - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
381,1065153,,,"Behindertenparkplatz ""Wolfgangstraße 18""",,,,,,,,,,,48.13308297518556,11.601256806629875,1065154,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
382,1065155,,,"Behindertenparkplatz ""Wörthstraße 10""",,,,,,,,,,,48.13120020401949,11.599054686174894,1065156,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 6.00-20.00 Uhr</p>
",,,,
383,1065157,,,"Behindertenparkplatz ""Wörthstraße 43""",,,,,,,,,,,48.129389323305105,11.60201750445273,1065158,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Ärztehaus - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr Sa werktags 8.00-12.00 Uhr,,,,
384,1065159,,,"Behindertenparkplatz ""Wotanstraße 117""",,,,,,,,,,,48.15453311305722,11.510589390911893,1065160,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Postamt - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr Sa werktags 9.00-14.00 Uhr bis 1 Stunde,,,,
385,1065165,,,"Behindertenparkplatz ""Züricher Straße 37""",,,,,,,,,,,48.09474952794627,11.499127564425144,1065166,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Geschäfte, U-Bahnhof - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
386,1065167,,,"Behindertenparkplatz ""Zwillingstraße 5""",,,,,,,,,,,48.18271149751249,11.568476793190882,1065168,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Berufsgenossen-schaft für Gesundheitsdienst u. Wohlfahrtspflege - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr 8.00-15.00 Uhr,,,,
387,1074911,,,"Behindertenparkplatz ""Meindlstraße ggü. 22""",,,,,,,,,,,48.117068217264794,11.538175640305683,1074912,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Meindlstraße ggü. 22""","Behindertenparkplatz ""Meindlstraße ggü. 22""","<p>
Nähe Aufzug zum U-Bahnhof Harras - Anzahl: 2 - zeitliche Einschränkung: keine</p>",,,,
388,1080862,,,"Behindertenparkplatz ""Amalienstraße 17""",,,,,,,,,,,48.146919656576834,11.576187810520613,1080863,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Ludwig-Maximilians-Universität (Universitätsgebäude für Mathematik, Informatik und Statistik) - Anzahl: 1 - zeitliche Einschränkung: werktags 7.00-20.00 Uhr</p>
",,,,
